timestamp,col1,col2,col3,col4,col5,was_missing
2025-05-15 02:00:00,1.463,61.92,0.0,539.1,0.0,False
2025-05-15 03:00:00,3.282,60.3,0.0,539.0,0.0,False
2025-05-15 04:00:00,3.97,52.98,0.0,539.0,0.0,False
2025-05-15 05:00:00,5.292,45.17,0.0,538.9,0.0,False
2025-05-15 06:00:00,5.294,43.25,0.0,538.8,0.0,False
2025-05-15 07:00:00,5.576,40.15,0.0,538.6,0.0,False
2025-05-15 08:00:00,4.608,53.1,0.0,538.3,0.0,False
2025-05-15 09:00:00,3.633,53.57,0.0,538.0,0.0,False
2025-05-15 10:00:00,2.49,64.88,0.0,537.7,0.0,False
2025-05-15 11:00:00,1.174,69.38,0.0,537.4,0.0,False
2025-05-15 12:00:00,0.355,80.9,0.0,537.2,0.0,False
2025-05-15 13:00:00,0.212,71.95,0.0,537.0,0.0,False
2025-05-15 14:00:00,-1.894,97.5,0.0,536.9,0.0,False
2025-05-15 15:00:00,-1.901,94.7,0.0,536.9,0.0,False
2025-05-15 16:00:00,-1.04,78.4,0.0,536.9,0.0,False
2025-05-15 17:00:00,-1.936,94.1,0.0,536.8,0.0,False
2025-05-15 18:00:00,-2.643,99.9,0.0,536.8,0.0,False
2025-05-15 19:00:00,-3.033,96.2,0.0,536.8,0.0,False
2025-05-15 20:00:00,-3.241,96.4,0.0,536.8,0.0,False
2025-05-15 21:00:00,-3.761,96.2,0.0,536.8,0.0,False
